3-13-22-22-b,3-13-22-22,LEARNING CENTER BANDUNG,"JL. GEGERKALONG HILIR NO. 47, BANDUNG KOTA",b,"-6.871670, 107.589298",GEDUNG A ADMINISTRASI,KOTA BANDUNG,,
3-13-22-22-c,3-13-22-22,LEARNING CENTER BANDUNG,"JL. GEGERKALONG HILIR NO. 47, BANDUNG KOTA",c,"-6.871670, 107.589298",GEDUNG AULA,KOTA BANDUNG,,
3-13-22-22-d,3-13-22-22,LEARNING CENTER BANDUNG,"JL. GEGERKALONG HILIR NO. 47, BANDUNG KOTA",d,"-6.871670, 107.589298",GEDUNG BULUTANGKIS INDOOR,KOTA BANDUNG,,
3-13-22-22-e,3-13-22-22,LEARNING CENTER BANDUNG,"JL. GEGERKALONG HILIR NO. 47, BANDUNG KOTA",e,"-6.871670, 107.589298",GEDUNG E LABORATORIUM & CATUDAYA,KOTA BANDUNG,,
3-13-22-22-f,3-13-22-22,LEARNING CENTER BANDUNG,"JL. GEGERKALONG HILIR NO. 47, BANDUNG KOTA",f,"-6.871670, 107.589298",GEDUNG F KELAS,KOTA BANDUNG,,
3-13-22-22-g,3-13-22-22,LEARNING CENTER BANDUNG,"JL. GEGERKALONG HILIR NO. 47, BANDUNG KOTA",g,"-6.871670, 107.589298",GEDUNG G KELAS,KOTA BANDUNG,,
3-13-22-22-h,3-13-22-22,LEARNING CENTER BANDUNG,"JL. GEGERKALONG HILIR NO. 47, BANDUNG KOTA",h,"-6.871670, 107.589298",GEDUNG H ADMINISTRASI,KOTA BANDUNG,,
3-13-22-22-i,3-13-22-22,LEARNING CENTER BANDUNG,"JL. GEGERKALONG HILIR NO. 47, BANDUNG KOTA",i,"-6.871670, 107.589298",GEDUNG HYDRO WATER TANK,KOTA BANDUNG,,
3-13-22-22-j,3-13-22-22,LEARNING CENTER BANDUNG,"JL. GEGERKALONG HILIR NO. 47, BANDUNG KOTA",j,"-6.871670, 107.589298",GEDUNG I KELAS,KOTA BANDUNG,,
3-13-22-22-k,3-13-22-22,LEARNING CENTER BANDUNG,"JL. GEGERKALONG HILIR NO. 47, BANDUNG KOTA",k,"-6.871670, 107.589298",GEDUNG IBADAH,KOTA BANDUNG,,
3-13-22-22-l,3-13-22-22,LEARNING CENTER BANDUNG,"JL. GEGERKALONG HILIR NO. 47, BANDUNG KOTA",l,"-6.871670, 107.589298",GEDUNG IBADAH MESJID DARUL IHSAN,KOTA BANDUNG,,
3-13-22-22-m,3-13-22-22,LEARNING CENTER BANDUNG,"JL. GEGERKALONG HILIR NO. 47, BANDUNG KOTA",m,"-6.871670, 107.589298",GEDUNG J LABORATORIUM,KOTA BANDUNG,,
3-13-22-22-n,3-13-22-22,LEARNING CENTER BANDUNG,"JL. GEGERKALONG HILIR NO. 47, BANDUNG KOTA",n,"-6.871670, 107.589298",GEDUNG K KELAS EXT 1,KOTA BANDUNG,,
3-13-22-22-o,3-13-22-22,LEARNING CENTER BANDUNG,"JL. GEGERKALONG HILIR NO. 47, BANDUNG KOTA",o,"-6.871670, 107.589298",GEDUNG K KELAS EXT 2,KOTA BANDUNG,,
3-13-22-22-p,3-13-22-22,LEARNING CENTER BANDUNG,"JL. GEGERKALONG HILIR NO. 47, BANDUNG KOTA",p,"-6.871670, 107.589298",GEDUNG K LABORATORIUM,KOTA BANDUNG,,
3-13-22-22-q,3-13-22-22,LEARNING CENTER BANDUNG,"JL. GEGERKALONG HILIR NO. 47, BANDUNG KOTA",q,"-6.871670, 107.589298",GEDUNG LAPANGAN TEMBAK,KOTA BANDUNG,,
3-13-22-22-r,3-13-22-22,LEARNING CENTER BANDUNG,"JL. GEGERKALONG HILIR NO. 47, BANDUNG KOTA",r,"-6.871670, 107.589298",GEDUNG M1 ADMINISTRASI,KOTA BANDUNG,,
3-13-22-22-s,3-13-22-22,LEARNING CENTER BANDUNG,"JL. GEGERKALONG HILIR NO. 47, BANDUNG KOTA",s,"-6.871670, 107.589298",GEDUNG M2 ADMINISTRASI,KOTA BANDUNG,,
3-13-22-22-t,3-13-22-22,LEARNING CENTER BANDUNG,"JL. GEGERKALONG HILIR NO. 47, BANDUNG KOTA",t,"-6.871670, 107.589298",GEDUNG MSC,KOTA BANDUNG,,
3-13-22-22-u,3-13-22-22,LEARNING CENTER BANDUNG,"JL. GEGERKALONG HILIR NO. 47, BANDUNG KOTA",u,"-6.871670, 107.589298",GEDUNG N ADMINISTRASI,KOTA BANDUNG,,
3-13-22-22-v,3-13-22-22,LEARNING CENTER BANDUNG,"JL. GEGERKALONG HILIR NO. 47, BANDUNG KOTA",v,"-6.871670, 107.589298",GEDUNG OLAHRAGA,KOTA BANDUNG,,
3-13-22-22-w,3-13-22-22,LEARNING CENTER BANDUNG,"JL. GEGERKALONG HILIR NO. 47, BANDUNG KOTA",w,"-6.871670, 107.589298",GEDUNG PERPUSTAKAAN,KOTA BANDUNG,,
3-13-22-22-x,3-13-22-22,LEARNING CENTER BANDUNG,"JL. GEGERKALONG HILIR NO. 47, BANDUNG KOTA",x,"-6.871670, 107.589298",GEDUNG POOL KBM,KOTA BANDUNG,,
3-13-22-22-y,3-13-22-22,LEARNING CENTER BANDUNG,"JL. GEGERKALONG HILIR NO. 47, BANDUNG KOTA",y,"-6.871670, 107.589298",GEDUNG S GENSET,KOTA BANDUNG,,
3-13-22-22-z,3-13-22-22,LEARNING CENTER BANDUNG,"JL. GEGERKALONG HILIR NO. 47, BANDUNG KOTA",z,"-6.871670, 107.589298",GEDUNG WIDYALOKA 1 GENSET,KOTA BANDUNG,,
3-13-22-23-a,3-13-22-23,BOT GUDANG DAYEUHKOLOT,JL. DAYEUHKOLOT,a,"-6.975725,107.627578",GUDANG,KAB. BANDUNG,,
3-13-22-06-b,3-13-22-06,BOT SUB BRANCH TELKOMSEL,"JL. TERUSAN CIPATIK KM. 17 NO. 1, SOREANG, KAB. BANDUNG",b,"-7.021393,107.524989",GEDUNG PERKANTORAN,KAB. BANDUNG,,
,,KANTOR BOJONG WARU,,,,,,,
3-13-23-01-a,3-13-23-01,GUDANG YOS SODARSO,"JL. KEBUMEN NO. 40, CIREBON KOTA",a,"-6.718629,108.571488",GUDANG,KOTA CIREBON,,
3-13-23-02-a,3-13-23-02,KANTOR WITEL JABAR TIMUR,"JL. PAGONGAN NO. 11, RT. 02/04, KEL. PEKALANGAN, KEC. PEKALIPAN. CIREBON KOTA",a,"-6.716518,108.56139",GEDUNG PERKANTORAN,KOTA CIREBON,,
3-13-23-03-a,3-13-23-03,PLASA SILIWANGI,"JL. SILIWANGI NO. 13, KESENDEN, CIREBON KOTA",a,"-6.698607,108.554767",GEDUNG PLASA,KOTA CIREBON,,
3-13-23-04-a,3-13-23-04,STO ARJAWINANGUN,"JL. KANTOR POS BLOK MAKMUR NO. 12, RT. 02/01, KEL. - KEC. ARJAWINANGUN, KAB. CIREBON",a,"-6.64799,108.407126",GEDUNG PERKANTORAN & PERANGKAT STO,KAB. CIREBON,,
3-13-23-05-a,3-13-23-05,STO JAMBLANG,"JL. RAYA OTISTA NO. 13, RT. 03/03, KEL. KLANGENAN, KEC. KLANGENAN, KAB. CIREBON",a,"-6.709911,108.444559",GEDUNG PERANGKAT STO,KAB. CIREBON,,
3-13-23-06-a,3-13-23-06,STO KANCI,"JL. RAYA KANCI KM. 10, KANCI - CIREBON, KAB. CIREBON",a,"-6.782207,108.62244",GEDUNG PERANGKAT STO,KAB. CIREBON,,
3-13-23-07-a,3-13-23-07,STO KARYA MULYA,"JL. SEKAR KEMUNING, KARYA MULYA - CIREBON, KAB. CIREBON",a,"-6.742211,108.537526",GEDUNG PERANGKAT STO,KAB. CIREBON,,
3-13-23-08-a,3-13-23-08,STO LOSARI,"JL. RAYA LOSARI BARAT NO. 6, LOSARI, CIREBON KOTA",a,"-6.841856,108.805243",GEDUNG PERANGKAT STO,KOTA CIREBON,,
3-13-23-09-a,3-13-23-09,STO PABUARAN,"JL. RAYA PABUARAN, SUBANG",a,"-6.904245,108.721109",GEDUNG PERANGKAT STO,KAB. SUBANG,,
3-13-23-09-b,3-13-23-09,STO PABUARAN,"JL. S. PARMAN NO. 89, PABUARAN, CIREBON KOTA",b,"-6.904245,108.721109",GEDUNG PERKANTORAN,KOTA CIREBON,,
3-13-23-10-a,3-13-23-10,STO SINDANGLAUT,"JL. MT. HARYONO, SINDANGLAUT, KAB. CIREBON",a,"-6.829813,108.626787",GEDUNG PERANGKAT STO,KAB. CIREBON,,
3-13-23-11-a,3-13-23-11,STO PLERED,"JL. FATAHILLAH NO. 22, PLERED, KAB.CIREBON",a,"-6.710672, 108.504763",GEDUNG PERANGKAT STO,KAB. CIREBON,,
3-13-23-12-a,3-13-23-12,STO KUNINGAN,"JL. LANGLANG BUANA NO. 2, KAB. KUNINGAN",a,"-6.980999, 108.478852",GEDUNG PERANGKAT STO,KAB. KUNINGAN,,
3-13-23-13-a,3-13-23-13,STO LINGGARJATI,"JL. RAYA CILIMUS NO. 151, RT. 15/04, KEL. CILIMUS, KEC. CILIMUS, KAB. KUNINGAN",a,"-6.872532,108.497284",GEDUNG PERANGKAT STO,KAB. KUNINGAN,,
3-13-23-14-a,3-13-23-14,EKS CATEL HAURGEULIS,"JL. JEND SUDIRMAN NO.16, KAB. INDRAMAYU",a,"-6.438085,107.946575",GEDUNG PERANGKAT STO,KAB. INDRAMAYU,,
3-13-23-15-a,3-13-23-15,PLASA INDRAMAYU,"JL. GATOT SUBROTO NO. 42, INDRAMAYU, KAB. INDRAMAYU",a,"-6.341478,108.337522",GEDUNG PLASA,KAB. INDRAMAYU,,
3-13-23-16-a,3-13-23-16,STO BALONGAN,"JL. RAYA LIMBANGAN, KAB. INDRAMAYU",a,"-6.400869,108.413246",GEDUNG PERANGKAT STO,KAB. INDRAMAYU,,
3-13-23-17-a,3-13-23-17,STO INDRAMAYU,"JL. S. PARMAN NO. 42, KEL. MARGADADI, KEC. INDRAMAYU, KAB. INDRAMAYU",a,"-6.325467,108.323933",GEDUNG PERANGKAT STO,KAB. INDRAMAYU,,
3-13-23-18-a,3-13-23-18,STO JATIBARANG,"JL. MAYOR DASUKI NO. 46, KAB. INDRAMAYU",a,"-6.46975,108.302024",GEDUNG PERANGKAT STO,KAB. INDRAMAYU,,
3-13-23-19-a,3-13-23-19,STO KARANGAMPEL,"JL. KARANG AMPEL RAYA BARAT, AMPEL - INDRAMAYU, KAB. INDRAMAYU",a,"-6.465348,108.447987",GEDUNG PERANGKAT STO,KAB. INDRAMAYU,,
3-13-23-20-a,3-13-23-20,STO LOSARANG,"JL. RAYA LOSARANG NO. 50, DS KRIMUN, KAB. INDRAMAYU",a,"-6.394687,108.157269",GEDUNG PERANGKAT STO,KAB. INDRAMAYU,,
3-13-23-21-a,3-13-23-21,STO PATROL,"JL. RAYA PATROL NO. 6, KAB. INDRAMAYU",a,"-6.311886,107.998756",GEDUNG PERANGKAT STO,KAB. INDRAMAYU,,
3-13-23-22-a,3-13-23-22,STO CIKIJING,"JL. RAYA GUMURUH NO. 7, RT. 05/02, KEL. KASTURI, KEC. CIKIJING, KAB. MAJALENGKA",a,"-7.011065, 108.353754",GEDUNG PERANGKAT STO,KAB. MAJALENGKA,,
3-13-23-23-a,3-13-23-23,STO JATIWANGI,"JL. AHMAD YANI NO. 3, JATIWANGI - MAJALENGKA, KAB. MAJALENGKA",a,"-6.736262,108.257186",GEDUNG PERANGKAT STO,KAB. MAJALENGKA,,
3-13-23-24-a,3-13-23-24,STO KADIPATEN,"JL. RAYA TIMUR KADIPATEN NO.2, KAB. MAJALENGKA",a,"-6.765352,108.171932",GEDUNG PERANGKAT STO,KAB. MAJALENGKA,,
3-13-23-25-a,3-13-23-25,STO MAJALENGKA,"JL. KH. ABDUL HALIM NO. 272, KAB. MAJALENGKA",a,"-6.835175,108.229881",GEDUNG PERANGKAT STO,KAB. MAJALENGKA,,
3-13-23-26-a,3-13-23-26,STO RAJAGALUH,"JL. MUTIARA NO. 61 C, RAJA GALUH, KAB. MAJALENGKA",a,"-6.78209,108.34607",GEDUNG PERANGKAT STO,KAB. MAJALENGKA,,
3-13-23-27-a,3-13-23-27,KANTOR EKS RO FLEXI,"JL. KEBUMEN 50,  CIREBON - JAWA BARAT, CIREBON KOTA",a,"-6.721032,108.571260",GEDUNG PERKANTORAN,KOTA CIREBON,,
3-13-24-01-a,3-13-24-01,STO PAMANUKAN,"JL. EYANG TIRTA PRAJA, KAB. SUBANG",a,"-6.285277, 107.811820",GEDUNG PERANGKAT STO,KAB. SUBANG,,
3-13-24-02-a,3-13-24-02,GUDANG SUBANG,"JL. ARIF RAHMAN HAKIM NO.15 RT. 021 / 005, DANGDER, KAB. SUBANG",a,"-6.5541618,107.7558946",GUDANG,KAB. SUBANG,,
3-13-24-03-a,3-13-24-03,PLASA SUBANG,"JL. ADE IRMA SURYANI, SUBANG, KAB. SUBANG",a,"-6.571044,107.758584",GEDUNG PLASA,KAB. SUBANG,,
3-13-24-04-a,3-13-24-04,STO CIASEM,"JL. SUKA MANDI NO. 1, KAB. SUBANG",a,"-6.337564,107.660068",GEDUNG PERANGKAT STO,KAB. SUBANG,,
3-13-24-05-a,3-13-24-05,STO JALAN CAGAK,"JL. RAYA BANDUNG - SUBANG, KAB. SUBANG",a,"-6.688818,107.677335",GEDUNG PERANGKAT STO,KAB. SUBANG,,
3-13-24-06-a,3-13-24-06,STO KALIJATI,JL. RAYA KALIJATI NO. 336. KAB. SUBANG,a,"-6.521154, 107.672865",GEDUNG PERANGKAT STO,KAB. SUBANG,,
3-13-24-07-a,3-13-24-07,STO PAGADEN,"TERMINAL PAGADEN, KAB. SUBANG",a,"-6.455219,107.817469",GEDUNG PERANGKAT STO,KAB. SUBANG,,
3-13-24-08-a,3-13-24-08,STO SUBANG,"JL. KERTA WIGENDA NO. 27, KAB. SUBANG",a,"-6.570524,107.756975",GEDUNG PERANGKAT STO,KAB. SUBANG,,
3-13-24-09-a,3-13-24-09,ADMIN PURWAKARTA,"JL. KK SINGAWINATA NO. 106, KEL. NAGRI KIDUL, KEC. PURWAKARTA, KAB. PURWAKARTA",a,"-6.559086,107.445208",GEDUNG PERKANTORAN,KAB. PURWAKARTA,,
3-13-24-10-a,3-13-24-10,EKS STO BATU JAYA,"DSN KRAJAN RT 001 / 002, BATU JAYA, KAB. KARAWANG",a,"-6.292548,107.452434",GUDANG,KAB. KARAWANG,,
3-13-24-11-a,3-13-24-11,KANTOR WITEL JABAR UTARA,"JL. TUPAREV NO. 24, KEL. NAGASARI, KEC. KARAWANG BARAT, KAB. KARAWANG",a,"-6.309931,107.294322",GEDUNG PERKANTORAN,KAB. KARAWANG,,
3-13-24-12-a,3-13-24-12,PLASA KARAWANG,"JL. ALUN-ALUN TIMUR NO 1, KEL. NAGASARI, KAB. KARAWANG",a,"-6.310343, 107.294161",GEDUNG PLASA,KAB. KARAWANG,,
3-13-24-12-b,3-13-24-12,STO KARAWANG,"JL. ALUN-ALUN TIMUR NO 1, KEL. NAGASARI, KEC. KARAWANG BARAT, KAB. KARAWANG",b,"-6.310343, 107.294161",GEDUNG PERANGKAT STO,KAB. KARAWANG,,
3-13-24-13-a,3-13-24-13,STO BOJONG,"JL. RAYA BOJONG, RT. 11/04, KEL. SUKAMANAH, KEC. BOJONG, KAB. PURWAKARTA",a,"-7.05552,106.799468",GEDUNG PERANGKAT STO,KAB. PURWAKARTA,,
3-13-24-14-a,3-13-24-14,STO CIAMPEL,"JL. SURYA LESTARI, KEC. CIAMPEL - KARAWANG, KAB. KARAWANG",a,"-6.385819,107.329325",GEDUNG PERANGKAT STO,KAB. KARAWANG,,
3-13-24-15-a,3-13-24-15,STO CIBUNGUR,"KAWASAN KOTA BUKIT INDAH, KEL. CIBUNGUR, KEC. PURWAKARTA, KAB. PURWAKARTA",a,"-6.450387,107.458004",GEDUNG PERANGKAT STO,KAB. PURWAKARTA,,
3-13-24-16-a,3-13-24-16,STO CIKAMPEK,"JL. JEND. A. YANI NO.3 RT 001 / 009, DS. CIKAMPEK, KAB. KARAWANG",a,"-6.408443,107.460307",GEDUNG PERANGKAT STO,KAB. KARAWANG,,
3-13-24-17-a,3-13-24-17,STO CILAMAYA,"KAMPUNG ALANG LANANG, RT. 02/02, KEL. SUKATANI, KEC. CILAMAYA WETAN, KAB. KARAWANG",a,"-6.257178,107.579091",GEDUNG PERANGKAT STO,KAB. KARAWANG,,
3-13-24-18-a,3-13-24-18,STO JATISARI,"JL. JATISARI, RT. 02/04, KEL. MEKARSARI, KEC. JATISARI, KAB. KARAWANG",a,"-6.374802,107.517233",GEDUNG PERANGKAT STO,KAB. KARAWANG,,
3-13-24-19-a,3-13-24-19,STO KLARI,"JL. KLARI KOSAMBI, RT. 26/07, KEL. GINTUNG KERTA, KEC. KLARI, KAB. PURWAKARTA",a,"-6.362440,107.357714",GEDUNG PERANGKAT STO,KAB. PURWAKARTA,,
3-13-24-20-a,3-13-24-20,STO PURWAKARTA,"JL. JEND. SUDIRMAN, RT. 38/07, KEL. NAGRI TENGAH, KEC. PURWAKARTA, KAB. PURWAKARTA",a,"-6.551173,107.443757",GEDUNG PERANGKAT STO,KAB. PURWAKARTA,,
3-13-24-20-b,3-13-24-20,STO PURWAKARTA,"JL. JEND. SUDIRMAN, RT. 38/07, KEL. NAGRI TENGAH, KEC. PURWAKARTA, KAB. PURWAKARTA",b,"-6.551173,107.443757",GEDUNG PERKANTORAN,KAB. PURWAKARTA,,
3-13-24-21-a,3-13-24-21,STO RENGASDENGKLOK,"JL. RAYA RENGASDENGKLOK, KEL. RENGASDENGKLOK SELATAN, KEC. RENGASDENGKLOK, KAB. KARAWANG",a,"-6.162201,107.298201",GEDUNG PERANGKAT STO,KAB. KARAWANG,,
3-13-24-21-b,3-13-24-21,GUDANG RENGASDENGKLOK,"JL. RAYA RENGASDENGKLOK, KEL. RENGASDENGKLOK SELATAN, KEC. RENGASDENGKLOK, KAB. KARAWANG",b,"-6.162201,107.298201",GUDANG,KAB. KARAWANG,,
3-13-24-22-a,3-13-24-22,STO RESINDA,"JL. KAWASAN PERUM RESINDA, KARAWANG, KAB. KARAWANG",a,"-6.297034,107.269817",GEDUNG PERANGKAT STO,KAB. KARAWANG,,
3-13-24-23-a,3-13-24-23,STO TANJUNG PAKIS,"KAMP. PAKIS I, RT 002 / 005. KAB. KARAWANG",a,"-5.973424,107.125085",GEDUNG PERANGKAT STO,KAB. KARAWANG,,
3-13-24-24-a,3-13-24-24,STO TELUK JAMBE,"JL. RAYA TELUK JAMBE, KEL. SIRNA BAYA, KEC. TELUK JAMBE TIMUR, KAB. KARAWANG",a,"-6.337206,107.298957",GEDUNG PERKANTORAN,KAB. KARAWANG,,
3-13-24-25-a,3-13-24-25,STO WADAS,"JL. RAYA WADAS, RT. 07/02, KEL. LEMAH ABANG WADAS, KEC. LEMAH ABANG WADAS, KAB. KARAWANG",a,"-6.292548,107.452434",GEDUNG PERANGKAT STO,KAB. KARAWANG,,
3-13-24-26-a,3-13-24-26,STO PLERED,"JL. WARUNG KANDANG, KEL. SINDANG SARI, KEC. PLERED, KAB. PURWAKARTA",a,"-6.710672, 108.504763",GEDUNG PERANGKAT STO,KAB. PURWAKARTA,,
3-13-25-01-a,3-13-25-01,KANTOR WITEL JABAR SELATAN,"JL. MESJID AGUNG NO. 17, SUKABUMI KOTA",a,"-6.920742,106.925196",GEDUNG PERKANTORAN,KOTA SUKABUMI,,
3-13-25-02-a,3-13-25-02,STO BOJONG LOPANG,"JL. RAYA BOJONG LOPANG , KAB. SUKABUMI",a,"-7.05552,106.799468",GEDUNG PERANGKAT STO,KAB. SUKABUMI,,
3-13-25-03-a,3-13-25-03,STO CIBADAK,"JL. SURYA KENCANA NO. 123, CIBADAK , KAB. SUKABUMI",a,"-6.888999,106.780189",GEDUNG PERANGKAT STO,KAB. SUKABUMI,,
3-13-25-04-a,3-13-25-04,STO CICURUG,"JL. SILIWANGI NO. 151, CICURUG, KAB. SUKABUMI",a,"-6.787886,106.779503",GEDUNG PERANGKAT STO,KAB. SUKABUMI,,
3-13-25-05-a,3-13-25-05,STO CIKEMBANG,"JL. RAYA CIKEMBANG, CIKEMBANG , KAB. SUKABUMI",a,"-6.955161,106.768588",GEDUNG PERANGKAT STO,KAB. SUKABUMI,,
3-13-25-06-a,3-13-25-06,STO CIMANGKOK,"JL. RAYA SUKABUMI - CIANJUR KM 12, CIMANGKOK - SUKALARANG, KAB. SUKABUMI",a,"-6.879581,107.017781",GEDUNG PERANGKAT STO,KAB. SUKABUMI,,
3-13-25-07-a,3-13-25-07,STO JAMPANG KULON,"JL. SIMPANG BUNGUR, JAMPANG KULON , KAB. SUKABUMI",a,"-7.292724,106.617705",GEDUNG PERANGKAT STO,KAB. SUKABUMI,,
3-13-25-08-a,3-13-25-08,STO KALAPA NUNGGAL,"KAMPUNG SUKAMANTRI, KELAPA NUNGGAL , KAB. SUKABUMI",a,"-6.837736,106.660693",GEDUNG PERANGKAT STO,KAB. SUKABUMI,,
3-13-25-09-a,3-13-25-09,STO NYALINDUNG,"JL. RAYA NYALINDUNG, NYALINDUNG , KAB. SUKABUMI",a,"-7.042840,106.943230",GEDUNG PERANGKAT STO,KAB. SUKABUMI,,
3-13-25-10-a,3-13-25-10,STO PELABUHAN RATU,"JL. SILIWANGI NO. 11, PELABUHAN RATU , KAB. SUKABUMI",a,"-6.989135,106.551412",GEDUNG PERANGKAT STO,KAB. SUKABUMI,,
3-13-25-11-a,3-13-25-11,STO SAGARANTEN,"JL. BAROS SAGARATEN, SAGARATEN , KAB. SUKABUMI",a,"-7.218809,106.88591",GEDUNG PERANGKAT STO,KAB. SUKABUMI,,
3-13-25-12-a,3-13-25-12,STO SUKABUMI,"JL. MARTADINATA NO. 24, SUKABUMI - JAWA BARAT, SUKABUMI KOTA",a,"-6.920380,106.928367",GEDUNG PERANGKAT STO,KOTA SUKABUMI,,
3-13-25-13-a,3-13-25-13,EKS CATEL SINDANGLAYA,"JL. RAYA CIPANAS NO. 107, KEL. CIPANAS, KEC. CIPANAS, KAB. CIANJUR",a,"-6.731655,107.041036",GEDUNG PERANGKAT STO & PLASA,KAB. CIANJUR,,
3-13-25-14-a,3-13-25-14,EKS CATEL SUKANAGARA,"JL. RAYA SUKANAGARA, RT. 01 / 02, KEL. SUKANAGARA, KEC. SUKANAGARA, KAB. CIANJUR",a,"-7.098332,107.129514",GEDUNG PERKANTORAN & PERANGKAT STO,KAB. CIANJUR,,
3-13-25-15-a,3-13-25-15,PLASA CIANJUR,"JL. IR. JUANDA NO. 9, KEL. PAMOYANAN, KEC. CIANJUR, KAB. CIANJUR",a,"-6.81792,107.1367",GEDUNG PLASA,KAB. CIANJUR,,
3-13-25-16-a,3-13-25-16,STO CIANJUR,"JL. SILIWANGI NO. 14, KEL. PAMOYANAN, KEC. CIANJUR, KAB. CIANJUR",a,"-6.821949,107.138301",GEDUNG PERANGKAT STO,KAB. CIANJUR,,
3-13-25-17-a,3-13-25-17,STO CIBEBER,"JL. RAYA CIBEBER NO. 9, RT. 02 / 03, KEL. CIPETIR, KEC. CIBEBER, KAB. CIANJUR",a,"-6.936040,107.121870",GEDUNG PERANGKAT STO,KAB. CIANJUR,,
3-13-25-18-a,3-13-25-18,STO CIKALONG KULON,"JL. SILIWANGI - KP. ASEM NO. 32, RT. 03 / 02, KEL. SUKAGALIH, KEC. CIKALONG KULON, KAB. CIANJUR",a,"-6.713840, 107.215870",GEDUNG PERANGKAT STO,KAB. CIANJUR,,
3-13-25-19-a,3-13-25-19,STO CIRANJANG,"KAMPUNG CIRANJANG NO. 147, RT. 03 / 04, KEL. CIRANJANG, KEC. CIRANJANG, KAB. CIANJUR",a,"-6.812852,107.249867",GEDUNG PERANGKAT STO,KAB. CIANJUR,,
3-13-25-20-a,3-13-25-20,STO SUKARESMI,"JL. MARWATI NO. 14, SUKARESMI - CIANJUR, KAB. CIANJUR",a,"-6.732899,107.083805",GEDUNG PERANGKAT STO,KAB. CIANJUR,,
3-13-25-21-a,3-13-25-21,STO TANGGEUNG,"JL. RAYA TANGGEUNG NO. 1, RT. 03 / 01, KEL. TANGGEUNG, KEC. TANGGEUNG, KAB. CIANJUR",a,"-7.267973,107.123897",GEDUNG PERANGKAT STO,KAB. CIANJUR,,
3-13-25-22-a,3-13-25-22,DATEL CIANJUR,"JL. SILIWANGI NO. 1, KEL. PAMOYANAN, KEC. CIANJUR, KAB. CIANJUR",a,"-6.832687,107.134103",GEDUNG PERKANTORAN,KAB. CIANJUR,,
3-13-26-01-a,3-13-26-01,DATEL SINGAPARNA,"JL. BOJONGKONENG, SINGAPARNA, KAB. TASIKMALAYA",a,"-7.35478,108.11065",GEDUNG PERANGKAT STO,KAB. TASIKMALAYA,,
3-13-26-02-a,3-13-26-02,GT. ARNET TASIKMALAYA,"JL. MAYOR UTARYA NO. 8, TASIKMALAYA KOTA",a,"-7.32714,108.22145",GEDUNG PERANGKAT STO,KOTA TASIKMALAYA,,
3-13-26-03-a,3-13-26-03,KANTOR WITEL JABAR TIMUR SELATAN,"JL. MERDEKA NO. 23, TASIKMALAYA KOTA",a,"-7.325158,108.225558",GEDUNG PERKANTORAN,KOTA TASIKMALAYA,,
3-13-26-04-a,3-13-26-04,STO CIAWI,"JL. RAYA CIAWI KM 1,5, KAB. TASIKMALAYA",a,"-7.145489, 108.146858",GEDUNG PERANGKAT STO,KAB. TASIKMALAYA,,
3-13-26-05-a,3-13-26-05,STO CIBALONG,"JL. RAYA CIBALONG, KAB. TASIKMALAYA",a,"-7.514002, 108.183408",GEDUNG PERANGKAT STO,KAB. TASIKMALAYA,,
3-13-26-06-a,3-13-26-06,STO KARANG NUNGGAL,JL. RAYA KARANG NUNGGAL NO. 88 B. KAB. TASIKMLAYA,a,"-7.63228,108.13282",GEDUNG PERANGKAT STO,KAB. TASIKMALAYA,,
3-13-26-07-a,3-13-26-07,STO MANONJAYA,"JL. RAA WIRA ADININGRAT NO. 208, TASIKMALAYA KOTA",a,"-7.352073,108.312538",GEDUNG PERANGKAT STO,KOTA TASIKMALAYA,,
3-13-26-08-a,3-13-26-08,STO RAJAPOLAH,"JL. MERGASARI RT. 003 / 008, KAB. TASIKMALAYA",a,"-7.22063,108.19487",GEDUNG PERANGKAT STO,KAB. TASIKMALAYA,,
3-13-26-09-a,3-13-26-09,STO TASIKMALAYA,"JL. OTISTA NO. 4, TASIKMLAYA KOTA",a,"-7.512583,108.271404",GEDUNG PERANGKAT STO,KOTA TASIKMALAYA,,
3-13-26-10-a,3-13-26-10,EKS CATEL KEDUNGORA,"JL. KADUNGORA NO. 244, GARUT, KAB. GARUT",a,"-7.0937979,107.8981524",GEDUNG PERKANTORAN & PERANGKAT STO,KAB. GARUT,,
3-13-26-11-a,3-13-26-11,EKS CATEL WANARAJA,"JL. RAYA WANARAJA NO. 422, WANARAJA, KAB. GARUT",a,"-7.177482,107.978807",GEDUNG PERKANTORAN & PERANGKAT STO,KAB. GARUT,,
3-13-26-12-a,3-13-26-12,GARUT CENTRUM,"JL. PRAMUKA NO. 32, GARUT, KAB. GARUT",a,"-7.211797,107.902676",GEDUNG PERKANTORAN & PERANGKAT STO,KAB. GARUT,,
3-13-26-13-a,3-13-26-13,PLASA GARUT,"JL. SILIWANGI, GARUT, KAB. GARUT",a,"-7.216429,107.904604",GEDUNG PLASA,KAB. GARUT,,
3-13-26-14-a,3-13-26-14,STO CIBATU,"JL. RAYA H. JUANDA, CIBATU - GARUT, KAB. GARUT",a,"-7.098395,107.983633",GEDUNG PERANGKAT STO,KAB. GARUT,,
3-13-26-15-a,3-13-26-15,STO CIKAJANG,"JL. RAYA SUKADANA NO. 63, KAB. GARUT",a,"-7.358696,107.810595",GEDUNG PERANGKAT STO,KAB. GARUT,,
